name, repeat, time, transf, fvc, depth, inv_depth, rate
orig, 5, 2, mod, 2048, 16, 1, 68.461506
orig, 5, 2, mod, 2048, 16, 1, 68.613321
orig, 5, 2, mod, 2048, 16, 1, 68.464037
inc, 5, 2, mod, 2048, 16, 1, 512.476613
inc, 5, 2, mod, 2048, 16, 1, 516.915760
inc, 5, 2, mod, 2048, 16, 1, 515.733115
inc, 5, 2, mod, 2048, 16, 1, 512.723526
inc, 5, 2, mod, 2048, 16, 1, 515.154799
orig, 5, 2, id, 8192, 14, -1, 416.885440
orig, 5, 2, id, 8192, 14, -1, 417.728573
orig, 5, 2, id, 8192, 14, -1, 416.565036
orig, 5, 2, id, 8192, 14, -1, 417.797702
orig, 5, 2, id, 8192, 14, -1, 415.259821
inc, 5, 2, id, 8192, 14, -1, 827.078493
inc, 5, 2, id, 8192, 14, -1, 825.325377
inc, 5, 2, id, 8192, 14, -1, 825.603670
inc, 5, 2, id, 8192, 14, -1, 828.285722
inc, 5, 2, id, 8192, 14, -1, 824.301032
einc, 5, 2, id, 8192, 14, -1, 186.353190
einc, 5, 2, id, 8192, 14, -1, 186.076055
einc, 5, 2, id, 8192, 14, -1, 186.602160
einc, 5, 2, id, 8192, 14, -1, 186.096089
einc, 5, 2, id, 8192, 14, -1, 186.594868
orig, 5, 2, mod, 8192, 14, 1, 423.815852
orig, 5, 2, mod, 8192, 14, 1, 425.882246
orig, 5, 2, mod, 8192, 14, 1, 425.809470
orig, 5, 2, mod, 8192, 14, 1, 426.571673
orig, 5, 2, mod, 8192, 14, 1, 425.573614
inc, 5, 2, mod, 8192, 14, 1, 272.444447
inc, 5, 2, mod, 8192, 14, 1, 272.671017
inc, 5, 2, mod, 8192, 14, 1, 272.855011
inc, 5, 2, mod, 8192, 14, 1, 271.817122
inc, 5, 2, mod, 8192, 14, 1, 271.992139
orig, 5, 2, id, 8192, 16, -1, 60.878819
orig, 5, 2, id, 8192, 16, -1, 60.988425
orig, 5, 2, id, 8192, 16, -1, 60.954992
orig, 5, 2, id, 8192, 16, -1, 60.771203
orig, 5, 2, id, 8192, 16, -1, 60.846632
inc, 5, 2, id, 8192, 16, -1, 820.424117
inc, 5, 2, id, 8192, 16, -1, 822.768402
inc, 5, 2, id, 8192, 16, -1, 823.657240
inc, 5, 2, id, 8192, 16, -1, 821.116613
inc, 5, 2, id, 8192, 16, -1, 822.858304
einc, 5, 2, id, 8192, 16, -1, 96.741434
einc, 5, 2, id, 8192, 16, -1, 96.566513
einc, 5, 2, id, 8192, 16, -1, 96.712628
einc, 5, 2, id, 8192, 16, -1, 96.387876
einc, 5, 2, id, 8192, 16, -1, 96.833497
orig, 5, 2, mod, 8192, 16, 1, 60.867473
orig, 5, 2, mod, 8192, 16, 1, 60.357840
orig, 5, 2, mod, 8192, 16, 1, 60.764298
orig, 5, 2, mod, 8192, 16, 1, 60.664622
orig, 5, 2, mod, 8192, 16, 1, 61.040014
inc, 5, 2, mod, 8192, 16, 1, 112.578272
inc, 5, 2, mod, 8192, 16, 1, 111.989327
inc, 5, 2, mod, 8192, 16, 1, 113.002470
inc, 5, 2, mod, 8192, 16, 1, 112.023370
inc, 5, 2, mod, 8192, 16, 1, 112.712800
orig, 5, 2, id, 32768, 16, -1, 57.977710
orig, 5, 2, id, 32768, 16, -1, 58.316492
orig, 5, 2, id, 32768, 16, -1, 58.372318
orig, 5, 2, id, 32768, 16, -1, 58.087364
orig, 5, 2, id, 32768, 16, -1, 58.077648
inc, 5, 2, id, 32768, 16, -1, 187.255343
inc, 5, 2, id, 32768, 16, -1, 186.859267
inc, 5, 2, id, 32768, 16, -1, 187.069000
inc, 5, 2, id, 32768, 16, -1, 186.637703
inc, 5, 2, id, 32768, 16, -1, 186.886808
einc, 5, 2, id, 32768, 16, -1, 35.486423
einc, 5, 2, id, 32768, 16, -1, 35.342991
einc, 5, 2, id, 32768, 16, -1, 35.344015
einc, 5, 2, id, 32768, 16, -1, 34.014071
einc, 5, 2, id, 32768, 16, -1, 35.266941
orig, 5, 2, mod, 32768, 16, 1, 58.455047
orig, 5, 2, mod, 32768, 16, 1, 58.655585
orig, 5, 2, mod, 32768, 16, 1, 58.269316
orig, 5, 2, mod, 32768, 16, 1, 58.470692
orig, 5, 2, mod, 32768, 16, 1, 58.774902
inc, 5, 2, mod, 32768, 16, 1, 47.766384
inc, 5, 2, mod, 32768, 16, 1, 46.986768
inc, 5, 2, mod, 32768, 16, 1, 47.245722
inc, 5, 2, mod, 32768, 16, 1, 47.087297
inc, 5, 2, mod, 32768, 16, 1, 47.320646
orig, 5, 2, id, 1, 8, -1, 51048.028974
orig, 5, 2, id, 1, 8, -1, 51318.672709
orig, 5, 2, id, 1, 8, -1, 51248.918738
orig, 5, 2, id, 1, 8, -1, 50850.865621
